1765976262863915,0,1.6003,1.60028,0.136632,0.0134337
1765976262883933,0,1.6003,1.60304,0.138063,-0.00149062
1765976262903915,0,1.60029,1.60124,-0.0902034,-0.0013056
1765976262923890,0,1.60028,1.59862,-0.130972,0.00589055
1765976262943898,0,1.60025,1.59851,-0.00573763,0.00189061
1765976262963852,0,1.60023,1.5983,-0.0101263,-0.0131813
1765976262983918,0,1.6002,1.60062,0.115211,-0.0250215
1765976263003926,0,1.60019,1.60347,0.142726,-0.0197577
1765976263023899,0,1.60019,1.60113,-0.117431,0.00289529
1765976263043928,0,1.6002,1.60024,-0.04424,0.024197
1765976263063897,0,1.60022,1.59962,-0.0310366,0.026939
1765976263083926,0,1.60023,1.59946,-0.00815401,0.0131668
1765976263103929,0,1.6002,1.60066,0.060287,-0.00377343
1765976263123899,0,1.60017,1.59933,-0.0669052,-0.0136322
1765976263143882,0,1.60014,1.59822,-0.0551394,-0.017377
1765976263163890,0,1.60011,1.5994,0.0587109,-0.0200022
1765976263183925,0,1.60009,1.60191,0.125249,-0.0171841
1765976263203923,0,1.60009,1.60244,0.0264194,-0.00194123
1765976263223932,0,1.60011,1.60122,-0.0610673,0.0195511
1765976263243887,0,1.60012,1.59887,-0.117549,0.0301556
1765976263263915,0,1.60013,1.59856,-0.0154993,0.0198902
1765976263283921,0,1.60013,1.60046,0.0948145,-0.00180188
1765976263303907,0,1.60006,1.60007,-0.0195581,-0.0164694
1765976263323889,0,1.60002,1.59911,-0.0479653,-0.0183872
1765976263343837,0,1.59998,1.59767,-0.0719272,-0.0166296
1765976263363909,0,1.59996,1.60045,0.138238,-0.0164861
1765976263383909,0,1.59995,1.60347,0.151384,-0.00897808
1765976263403925,0,1.59998,1.60232,-0.0578775,0.0125177
1765976263423839,0,1.6,1.5983,-0.201723,0.0318717
1765976263443899,0,1.60001,1.59801,-0.0146129,0.0271745
1765976263463907,0,1.6,1.60139,0.168971,0.00400367
1765976263483932,0,1.59998,1.60171,0.0162041,-0.0112308
1765976263503918,0,1.59991,1.60069,-0.0511229,-0.00808439
1765976263523910,0,1.59987,1.59888,-0.0905578,-0.00030312
1765976263543920,0,1.59983,1.59896,0.00403322,-0.00142289
1765976263563934,0,1.5998,1.59997,0.0507179,-0.00910463
1765976263583921,0,1.59978,1.59977,-0.0102825,-0.013266
1765976263603922,0,1.59973,1.59926,-0.0252949,-0.011158
1765976263623837,0,1.59972,1.59688,-0.119628,-0.00964091
1765976263643930,0,1.59972,1.59936,0.12357,-0.0133298
1765976263663913,0,1.59973,1.60297,0.18063,-0.0121151
1765976263683933,0,1.59975,1.60166,-0.0654401,0.00503658
1765976263703915,0,1.59981,1.60035,-0.0655406,0.0267323
1765976263723896,0,1.59984,1.59824,-0.106,0.0319369
1765976263743915,0,1.59985,1.59871,0.0235215,0.0159392
1765976263763931,0,1.59984,1.60039,0.0843565,-0.00644437
1765976263783916,0,1.59982,1.60008,-0.0159741,-0.0176337
1765976263803919,0,1.59976,1.59942,-0.0329147,-0.01543
1765976263823923,0,1.59974,1.59977,0.0177825,-0.00891041
1765976263843924,0,1.59974,1.59991,0.00673499,-0.00331872
1765976263863879,0,1.59974,1.5984,-0.075779,-0.000229992
1765976263883928,0,1.59975,1.59949,0.0547736,-0.0013979
1765976263903920,0,1.59977,1.60133,0.0921081,-0.0024495
1765976263923927,0,1.59979,1.60054,-0.0395934,0.00318231
1765976263943911,0,1.5998,1.59963,-0.0456281,0.0111122
1765976263963927,0,1.59982,1.59946,-0.00839158,0.0120007
1765976263983893,0,1.59983,1.5989,-0.0280261,0.00472951
1765976264003846,0,1.59983,1.59688,-0.101501,-0.0073928
1765976264023882,0,1.59982,1.59885,0.0986648,-0.0207355
1765976264043927,0,1.59981,1.60313,0.213167,-0.0232497
1765976264063889,0,1.59982,1.60215,-0.0491181,-0.00422991
1765976264083890,0,1.59985,1.59953,-0.130677,0.0226424
1765976264103871,0,1.59992,1.59879,-0.0370616,0.0318656
1765976264123878,0,1.59994,1.59889,0.00502887,0.0181891
1765976264143858,0,1.59995,1.59921,0.0158767,-0.00317107
1765976264163894,0,1.59995,1.60051,0.0649237,-0.0166302
1765976264183884,0,1.59993,1.60137,0.0427818,-0.0152223
1765976264203899,0,1.59991,1.60075,-0.0310546,-0.00238249
